"departamento","codigo_departamento","municipio","codigo_municipio","poblacion","2020-02-13","2020-02-14","2020-02-15","2020-02-16","2020-02-17","2020-02-18","2020-02-19","2020-02-20","2020-02-21","2020-02-22","2020-02-23","2020-02-24","2020-02-25","2020-02-26","2020-02-27","2020-02-28","2020-02-29","2020-03-01","2020-03-02","2020-03-03","2020-03-04","2020-03-05","2020-03-06","2020-03-07","2020-03-08","2020-03-09","2020-03-10","2020-03-11","2020-03-12","2020-03-13","2020-03-14","2020-03-15","2020-03-16","2020-03-17","2020-03-18","2020-03-19","2020-03-20","2020-03-21","2020-03-22","2020-03-23","2020-03-24","2020-03-25","2020-03-26","2020-03-27","2020-03-28","2020-03-29","2020-03-30","2020-03-31","2020-04-01","2020-04-02","2020-04-03","2020-04-04","2020-04-05","2020-04-06","2020-04-07","2020-04-08","2020-04-09","2020-04-10","2020-04-11","2020-04-12","2020-04-13","2020-04-14","2020-04-15","2020-04-16","2020-04-17","2020-04-18","2020-04-19","2020-04-20","2020-04-21","2020-04-22","2020-04-23","2020-04-24","2020-04-25","2020-04-26","2020-04-27","2020-04-28","2020-04-29","2020-04-30","2020-05-01","2020-05-02","2020-05-03","2020-05-04","2020-05-05","2020-05-06","2020-05-07","2020-05-08","2020-05-09","2020-05-10","2020-05-11","2020-05-12","2020-05-13","2020-05-14","2020-05-15","2020-05-16","2020-05-17","2020-05-18","2020-05-19","2020-05-20","2020-05-21","2020-05-22","2020-05-23","2020-05-24","2020-05-25","2020-05-26","2020-05-27","2020-05-28","2020-05-29","2020-05-30","2020-05-31","2020-06-01","2020-06-02","2020-06-03","2020-06-04","2020-06-05","2020-06-06","2020-06-07","2020-06-08","2020-06-09","2020-06-10","2020-06-11","2020-06-12","2020-06-13","2020-06-14","2020-06-15","2020-06-16","2020-06-17","2020-06-18","2020-06-19","2020-06-20","2020-06-21","2020-06-22","2020-06-23","2020-06-24","2020-06-25","2020-06-26","2020-06-27","2020-06-28","2020-06-29","2020-06-30","2020-07-01","2020-07-02","2020-07-03","2020-07-04","2020-07-05","2020-07-06","2020-07-07","2020-07-08","2020-07-09","2020-07-10","2020-07-11","2020-07-12","2020-07-13","2020-07-14","2020-07-15","2020-07-16","2020-07-17","2020-07-18","2020-07-19","2020-07-20","2020-07-21","2020-07-22","2020-07-23","2020-07-24","2020-07-25","2020-07-26","2020-07-27","2020-07-28","2020-07-29","2020-07-30","2020-07-31","2020-08-01","2020-08-02","2020-08-03","2020-08-04","2020-08-05","2020-08-06","2020-08-07","2020-08-08","2020-08-09","2020-08-10","2020-08-11","2020-08-12","2020-08-13","2020-08-14","2020-08-15","2020-08-16","2020-08-17","2020-08-18","2020-08-19","2020-08-20","2020-08-21","2020-08-22","2020-08-23","2020-08-24","2020-08-25","2020-08-26","2020-08-27","2020-08-28","2020-08-29","2020-08-30","2020-08-31","2020-09-01","2020-09-02","2020-09-03","2020-09-04","2020-09-05","2020-09-06","2020-09-07","2020-09-08","2020-09-09","2020-09-10","2020-09-11","2020-09-12","2020-09-13","2020-09-14","2020-09-15","2020-09-16","2020-09-17","2020-09-18","2020-09-19","2020-09-20","2020-09-21","2020-09-22","2020-09-23","2020-09-24","2020-09-25","2020-09-26","2020-09-27","2020-09-28","2020-09-29","2020-09-30","2020-10-01","2020-10-02","2020-10-03","2020-10-04","2020-10-05","2020-10-06","2020-10-07","2020-10-08","2020-10-09","2020-10-10","2020-10-11","2020-10-12","2020-10-13"
"RETALHULEU","11","EL ASINTAL","1109","42601",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2,2,2,0,0,5,0,3,1,1,0,0,2,7,4,0,0,1,1,0,0,0,0,1,2,1,0,4,0,0,0,0,1,1,1,2,0,0,0,0,1,0,1,0,0,0,0,2,2,0,1,0,0,0,2,3,1,0,0,1,1,1,1,0,3,4,3,2,3,2,1,0,2,1,3,2,4,0,0,2,3,0,1,1,2,3,1,1,0,1,7,3,2,2,2,3,2,1,1,1,1,2,0,3,3,2,0,1,1,0,0,3,0,0,0,2,3,1,0,1,1,0,2,6,10,12,5,0,0,1,3,2,10,4,2,1,3,2,5,2,1,1,0,2,4,6,25,15,0,0,10,29,1,13,10,0,0,3,13
"SACATEPEQUEZ","03","SANTA LUCIA MILPAS ALTAS","0309","17116",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,1,0,0,0,0,1,1,0,1,2,0,1,2,1,1,1,0,6,0,2,0,12,2,3,2,5,2,3,8,6,5,2,3,2,2,4,3,4,5,7,1,2,4,7,13,24,13,1,4,1,25,11,8,5,3,5,5,5,10,5,5,4,9,7,11,7,3,5,1,9,7,5,3,5,3,1,9,11,1,5,14,3,0,6,5,3,15,5,3,3,5,4,4,2,6,1,4,6,9,5,8,2,4,5,5,8,8,3,6,1,1,7,6,3,2,6,3,3,6,5,7,8,14,3,5,8,6,13,13,3,4,4,4,1,8,5,2,3,5,2,8,6,3,3,2,4,4,0
"SAN MARCOS","12","SAN CRISTOBAL CUCHO","1225","17811",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,3,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,2,0,0,1,2,1,1,1,0,0,0,0,0,8,0,0,0,1,2,1,1,0,0,0,0,3,0,0,0,0,0,3,2,1,0,1,1,0,0,0
"SAN MARCOS","12","SAN MIGUEL IXTAHUACAN","1205","51975",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,2,0,0,0,1,6,1,5,0,0,0,0,0,0,3,0,0,0,0,8,3,1,0,1,0,0,2,0,1,1,0,0,3,1,2,1,1,1,0,0,1,0,1,1,2,0,3,2,1,0,1,0,0,1,0,2,1,3,1,0,0,3,0,1,0,0,0,1,1,0,2,6,8,0,0,0,2,7,2,1,0,1,9,4,3,1,0,0,1,3,3,9,5,0,0,1,9,0,0,1,1,0,1,0
"SAN MARCOS","12","TAJUMULCO","1209","62329",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,2,0,2,0,1,0,12,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,1,3,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,2,1,0,0,1,1,1,1,0,0,0,2,0,0,5,1,0,0,0,2,1,0,1,0,2,0,0,0,0,10,1,0,0,2,2,0,1,1,0,0,1,0,2,2,0,1,0,0,0,2,2,0,2,0,2,0,1,3,0,1,6,1,0,0,0,3,1,3,2,0,2,1,0,0,0,0
"SAN MARCOS","12","TEJUTLA","1210","43512",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,5,7,6,0,0,0,0,0,0,6,1,1,0,5,0,0,0,0,0,0,1,1,1,0,2,0,0,0,1,0,0,0,0,1,2,1,1,1,2,1,0,1,1,3,2,0,1,4,2,0,0,2,0,0,0,0,0,3,0,2,2,0,1,0,0,1,10,0,0,3,0,1,1,1,1,0,0,4,2,0,11,4,1,4,0,0,8,1,2,0,1,0,0,6,1,2,1,6,9,2,2,1,2,1,6,3,2,2,3,0,0,2,0
"SANTA ROSA","06","CHIQUIMULILLA","0608","63897",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,1,0,2,0,2,0,0,0,2,0,0,2,2,1,0,2,0,0,1,2,3,3,0,2,0,1,14,0,2,3,7,0,0,5,4,3,1,6,1,0,1,1,6,3,4,2,1,5,0,17,2,2,1,1,2,1,5,7,3,1,0,2,0,4,12,0,1,0,5,2,2,1,2,2,1,3,1,2,5,3,1,0,7,6,7,5,2,0,1,4,4,1,2,3,0,0,2,6,1,2,1,0,0,6,3,2,3,5,0,0,10,4,0,9,3,2,0,4,0,0,1,0,1,0,2,4,5,6,10,1,1,6,0,13,1,6,0,0,6,1,3,2,5,0,1,0,2,2,5,1,0,0,3,0,3,4,2,1,1,4,2
"SOLOLA","07","SAN PEDRO LA LAGUNA","0718","11600",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,1,4,2,2,2,2,2,1,0,0,0,6,4,0,0,0,5,1,2,1,0,0,2,2,1,1,0,6,0,4,0,2,2,5,6,1,7,9,4,2,3,2,1,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SOLOLA","07","SANTA CATARINA IXTAHUACAN","0706","60200",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,2,0,2,7,1,2,4,0,0,0,0,0,0,0,0,6,0,0,0,0,2,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,1,0,1,2,0,0,0,0,0,2,0,0,0,0,0,1,1,1,0,1,0,0,1,0,3,0,0,0,0,1,0,1,4,2,0,0,0,1,0,0,1,0,0,1,1,0,0,0,2,1,1,3,1,1,0,1,1,8,4,3,4,8,3,1,2,7,6,4,1,1,0,0,5,1,4,8,7,0,2,0,2,4,3,1,0,3,10,1,0,6,0,0,1,8,15,4,0,0,2,14,1,1,2,4,1,0,1,0
"SOLOLA","07","SANTIAGO ATITLAN","0719","44025",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,2,10,1,0,2,24,8,3,0,0,1,1,26,6,0,0,2,1,2,0,0,4,0,0,1,1,1,1,4,1,0,1,0,1,0,1,1,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,2,0,0,3,2,3,0,0,0,0,0,0,2,1,0,1,0,1,1,2,0,3,0,0,1,0,0,0,1,0,0,3,4,1,0,2,0,0,3,6,3,13,1,1,0,11,17,17,14,3,2,2,3,8,13,1,5,4,0,10,2,13,18,8,0,1,4,4,5,7,0,4,2,3,8,8,3,0,1,1,3,8,6,0,2,0,1,0,0
"SUCHITEPEQUEZ","10","CHICACAO","1013","67994",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,11,4,4,2,5,11,0,1,0,0,2,22,2,0,0,0,0,0,4,0,1,0,0,3,0,0,0,2,0,0,1,5,5,1,3,1,0,7,6,1,11,5,3,2,8,5,6,4,6,0,1,4,4,1,7,8,1,10,3,5,1,2,8,1,0,9,6,8,4,7,3,1,17,6,4,7,4,0,2,35,4,3,6,3,4,3,12,8,6,8,11,1,3,9,6,51,5,0,2,1,9,5,17,11,9,3,1,20,3,10,5,3,3,0,8,3,4,7,5,0,4,4,9,10,10,6,3,2,4,4,2,2,2,0,2,2,8,3,3,0,2,0,4,0
"SUCHITEPEQUEZ","10","PUEBLO NUEVO SUCHITEPEQUEZ","1019","11980",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,8,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,2,0,3,1,0,0,2,1,1,0,0,0,1,0,0,1,0,0,0,0,1,2,1,0,1,1,1,0,8,4,0,1,6,1,0,1,3,1,2,1,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4,2,2,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,1,0,2,1,0,0,1,3
"SUCHITEPEQUEZ","10","SAN LORENZO","1007","13811",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,4,5,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,2,0,3,2,3,2,4,0,1,2,3,5,1,1,5,2,0,4,2,0,2,1,0,0,0,0,0,0,1,2,0,0,2,2,3,3,0,1,2,2,0,1,0,0,1,0,1,2,1,0,1,1,2,2,3,7,2,1,0,1,6,2,0,0,0,0,2,1,4,0,0,5,1,1,1,1,0,2,0,2,2,2,1,0,1,0,3,1,0,2,2,2,0,1,5,23,0,2,1,2,1,1,1,3,1,2,0,1,1,0
"TOTONICAPAN","08","MOMOSTENANGO","0805","136909",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,3,0,1,0,0,0,0,0,2,1,1,0,0,2,1,1,1,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,2,0,1,0,0,5,0,1,2,1,0,0,1,0,0,11,1,1,1,0,0,2,2,2,0,3,0,1,7,2,3,0,0,1,0,0,2,0,1,0,0,0,2,0,1,0,0,1,1,1,1,3,1,1,2,3,1,6,2,2,10,4,6,3,2,2,5,3,4,0,9,8,7,7,1,4,2,5,3,4,2,0,3,3,7,8,3,17,8,3,5,3,8,5,10,3,0,4,1,3,3,3,4,2,1,5,8,6,3,5,7,1,6,8,5,5,7,0,3,10,8,4,6,4,5,3,1,1
"ZACAPA","19","CABAÑAS","1907","14440",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18,0,0,0,0,0,0,1,0,2,0,4,1,0,0,1,0,0,1,0,1,3,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,0,2,0,1,1,1,0,2,0,0,0,0,2,1,0,0,2,1,1,0,0,0,4,3,1,0,0,2,0,1,0,0,1,2,0,0,0,3,5,0,2,2,1,1,2,1,0,3,0,0,1,3,1,1,0,1,1,2,2,0,0,0,1,1,4,0,3,3,0,0,0,0,1,4,2,1,0,1,1,0,1,0,5,2,1,1,0,0,2,0,3,0,3,0
"ALTA VERAPAZ","16","SANTA CRUZ VERAPAZ","1602","34981",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,2,4,2,2,2,2,1,0,2,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,4,0,3,2,2,1,1,2,4,2,0,1,1,0,3,2,2,8,0,1,3,8,4,3,0,2,3,4,2,1,3,2,4,1,3,5,2,4,3,1,1,2,5,5,1,5,2,1,9,3,8,3,5,5,4,6,4,4,5,1,5,6,3,4,5,3,8,2,5,6,2,1,4,5,3,0,3,0
"CHIMALTENANGO","04","YEPOCAPA","0412","41304",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,8,0,0,7,1,11,0,2,3,1,0,8,1,0,1,3,1,0,3,0,7,8,0,2,0,1,2,2,1,4,1,1,0,0,3,2,6,0,0,4,4,3,2,2,0,1,0,1,4,0,0,0,0,1,1,2,1,0,1,0,3,2,1,0,1,2,0,1,1,0,0,2,2,0,2,3,2,3,2,0,0,3,2,1,1,2,1,0,3,0,1,1,0,0,0,1,0,2,0,3,1,0,0,1,0,1,0,1,0,1,1,1,4,0,1,0,0,0
"JUTIAPA","22","ATESCATEMPA","2207","19514",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,4,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,2,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,3,1,1,1,0,0,0,2,0,3,0,2,0,0,5,1,2,7,0,1,1,4,4,2,3,7,1,1,0,2,2,3,3,0,2,3,0,1,2,3,0,0,4,2,1,1,0,0,1,3,0,1,1,0,0,0,1,6,1,2,2,2,1,1,1,0,1,0,1,0,3,1,1,2,2,1,0,0,0
"QUICHE","14","CHICHE","1402","32038",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,2,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,1,0,0,2,0,1,1,1,0,1,0,1,1,1,0,0,0,1,1,2,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,5,0,1,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0
"QUICHE","14","SAN MIGUEL USPANTAN","1415","72955",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,1,0,0,0,2,0,0,0,0,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,7,0,1,0,10,1,26,18,23,0,11,1,0,0,1,4,0,1,9,0,0,0,0,0,1,0,5,3,0,1,3,0,0,0,0,1,0,2,1,3,1,0,13,4,4,2,5,0,0,0,2,4,7,2,2,1,2,1,8,2,4,3,1,6,15,2,12,3,14,3,6,4,11,4,8,14,2,4,14,4,6,20,13,0,25,2,3,7,9,3,3,9,4,7,3,2,3,3,2,1,2,3,11,6,1,2,0
"SANTA ROSA","06","SAN JUAN TECUACO","0607","12599",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,1,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5,1,0,0,0,0,0,1,0,3,8,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"SUCHITEPEQUEZ","10","ZUNILITO","1018","8724",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,1,0,0,1,2,2,2,1,0,0,1,0,0,2,0,0,0,0,2,0,3,0,0,0,3,2,0,0,0,2,0,2,1,0,1,0,2,1,1,0,1,3,0,1,0,2,1,2,0,5,2,1,2,0,0,1,0,0,0,0,0,1,2,0,1,0,0,0,1,2,0,0,0,1,38,1,1,0,1,0,0,0,0,1,33,2,0,2,2,2,1,0,0,0,1,2,2,2,0,1,1,0,1,1,2,1,2,0,0,0
"TOTONICAPAN","08","SAN BARTOLO","0808","12374",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6,9,0,0,8,4,1,0,1,1,1,1,1,6,0,0,0,0,4,3,1,5,1,0,0,0,0
